"User_id","Time on platform","Time on videos","Ratio video/platform","Distict videos","Assignments","Until deadline"
"DelftX/CTB3365DWx/3T2014_3955813","2","2","3","5","4","8"
"DelftX/CTB3365DWx/3T2014_2310333","4","2","1","9","10","8"
"DelftX/CTB3365DWx/3T2014_5224186","1","1","2","8","0","0"
"DelftX/CTB3365DWx/3T2014_5170914","0","0","0","0","0","0"
"DelftX/CTB3365DWx/3T2014_5633228","0","0","2","1","0","0"
"DelftX/CTB3365DWx/3T2014_2531043","2","0","0","0","10","7"
"DelftX/CTB3365DWx/3T2014_203606","6","1","1","7","6","9"
"DelftX/CTB3365DWx/3T2014_4514574","1","0","0","0","0","0"
"DelftX/CTB3365DWx/3T2014_5420376","2","1","1","3","6","8"
"DelftX/CTB3365DWx/3T2014_381089","1","0","0","4","9","8"
"DelftX/CTB3365DWx/3T2014_3930193","1","0","0","1","0","0"
"DelftX/CTB3365DWx/3T2014_5554334","7","3","1","5","7","7"
"DelftX/CTB3365DWx/3T2014_1784515","0","0","0","0","1","9"
"DelftX/CTB3365DWx/3T2014_1705498","0","0","0","1","4","8"
"DelftX/CTB3365DWx/3T2014_3585554","2","3","3","8","7","6"
"DelftX/CTB3365DWx/3T2014_880062","1","1","2","5","3","9"
"DelftX/CTB3365DWx/3T2014_5618417","2","2","3","8","7","9"
"DelftX/CTB3365DWx/3T2014_2541793","4","7","4","8","6","8"
"DelftX/CTB3365DWx/3T2014_2593420","1","0","1","1","0","0"
"DelftX/CTB3365DWx/3T2014_106383","0","1","4","3","3","6"
"DelftX/CTB3365DWx/3T2014_5397601","2","2","2","6","8","8"
"DelftX/CTB3365DWx/3T2014_5527744","2","2","2","5","10","7"
"DelftX/CTB3365DWx/3T2014_1064110","4","1","1","4","5","8"
"DelftX/CTB3365DWx/3T2014_505302","0","0","0","2","0","0"
"DelftX/CTB3365DWx/3T2014_4638618","1","0","0","0","0","0"
"DelftX/CTB3365DWx/3T2014_2345900","0","1","6","8","0","0"
"DelftX/CTB3365DWx/3T2014_4937947","2","1","1","7","5","8"
"DelftX/CTB3365DWx/3T2014_1755407","0","0","0","0","0","0"
"DelftX/CTB3365DWx/3T2014_3196899","1","1","2","3","10","10"
"DelftX/CTB3365DWx/3T2014_2346557","0","0","0","0","0","0"
"DelftX/CTB3365DWx/3T2014_5535390","6","3","1","9","10","7"
"DelftX/CTB3365DWx/3T2014_770780","1","1","2","6","4","10"
"DelftX/CTB3365DWx/3T2014_2863722","2","0","0","1","4","9"
"DelftX/CTB3365DWx/3T2014_3886815","1","1","3","8","3","6"
"DelftX/CTB3365DWx/3T2014_5590685","4","3","2","9","9","6"
"DelftX/CTB3365DWx/3T2014_1359500","3","3","2","8","10","7"
"DelftX/CTB3365DWx/3T2014_5213379","2","3","4","8","9","8"
"DelftX/CTB3365DWx/3T2014_5505743","3","3","2","9","6","9"
"DelftX/CTB3365DWx/3T2014_2338801","9","3","1","8","10","8"
"DelftX/CTB3365DWx/3T2014_5623402","0","0","0","7","0","0"
"DelftX/CTB3365DWx/3T2014_2087477","0","0","3","3","10","6"
"DelftX/CTB3365DWx/3T2014_2426429","0","0","0","3","0","0"
"DelftX/CTB3365DWx/3T2014_3574565","2","2","2","8","1","8"
"DelftX/CTB3365DWx/3T2014_1177522","0","0","0","0","1","9"
"DelftX/CTB3365DWx/3T2014_1512656","3","1","1","8","2","8"
"DelftX/CTB3365DWx/3T2014_2507970","3","2","1","6","7","9"
"DelftX/CTB3365DWx/3T2014_2752357","4","5","3","8","7","7"
"DelftX/CTB3365DWx/3T2014_568322","0","0","0","1","0","0"
"DelftX/CTB3365DWx/3T2014_3978599","1","1","3","7","6","9"
"DelftX/CTB3365DWx/3T2014_4474230","0","0","0","0","0","0"
"DelftX/CTB3365DWx/3T2014_5051895","8","4","1","7","10","8"
"DelftX/CTB3365DWx/3T2014_813665","2","2","2","4","7","6"
"DelftX/CTB3365DWx/3T2014_2678641","0","0","0","0","10","8"
"DelftX/CTB3365DWx/3T2014_4537693","5","4","2","9","10","9"
"DelftX/CTB3365DWx/3T2014_3216266","1","2","5","8","6","8"
"DelftX/CTB3365DWx/3T2014_3391541","2","3","3","8","9","9"
"DelftX/CTB3365DWx/3T2014_5777325","0","0","0","0","0","0"
"DelftX/CTB3365DWx/3T2014_1934474","4","0","0","5","7","8"
"DelftX/CTB3365DWx/3T2014_4410576","3","3","2","8","10","7"
"DelftX/CTB3365DWx/3T2014_5186271","0","0","0","0","0","0"
"DelftX/CTB3365DWx/3T2014_5652592","2","1","2","4","3","10"
"DelftX/CTB3365DWx/3T2014_3214829","3","2","1","4","10","7"
"DelftX/CTB3365DWx/3T2014_4649495","3","1","0","4","4","7"
"DelftX/CTB3365DWx/3T2014_3704817","8","2","0","6","10","7"
"DelftX/CTB3365DWx/3T2014_3401006","1","1","4","8","3","9"
"DelftX/CTB3365DWx/3T2014_5355563","3","2","2","6","7","8"
"DelftX/CTB3365DWx/3T2014_2248077","1","1","3","3","4","7"
"DelftX/CTB3365DWx/3T2014_4554795","5","2","1","5","4","7"
"DelftX/CTB3365DWx/3T2014_2725783","4","3","2","9","10","9"
"DelftX/CTB3365DWx/3T2014_2651275","2","2","2","8","5","7"
"DelftX/CTB3365DWx/3T2014_5788717","0","0","0","7","0","0"
"DelftX/CTB3365DWx/3T2014_2222242","2","0","0","1","5","7"
"DelftX/CTB3365DWx/3T2014_1123904","1","2","3","8","3","10"
"DelftX/CTB3365DWx/3T2014_5694700","0","0","0","0","0","0"
"DelftX/CTB3365DWx/3T2014_1791597","2","3","3","8","10","8"
"DelftX/CTB3365DWx/3T2014_2188079","1","2","3","7","3","8"
"DelftX/CTB3365DWx/3T2014_1170216","0","0","0","0","1","9"
"DelftX/CTB3365DWx/3T2014_4050157","2","1","2","5","8","8"
"DelftX/CTB3365DWx/3T2014_5385259","2","0","0","0","10","6"
